date,OIY,CUBC,JJM,RBHC,RUAG,AM,RBI,equal_weight_returns
2017-05-15,0.0,,-0.0011877449724005,0.0,0.0,0.0,-0.000614023768949,-0.0003002947902249167
2017-05-16,0.0,,-0.0009075148488205,0.0,0.0,-0.0001997848470877,0.0,-0.00018454994931803333
2017-05-17,0.0,,0.0010336273428885,-0.0026950814763057,-0.0023982773752507,0.0001075979525646,-0.0071457510607322,-0.00184964743613925
2017-05-18,0.0,,0.0024718862056234,0.0002669002043453,-0.0023729561749189,0.0,-2.2421122491067536e-05,5.723485209312209e-05
2017-05-19,0.0,,0.0,0.0,-0.0017865470926542,0.0,0.0,-0.0002977578487757
2017-05-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,0.0,,-0.0047130942868557,0.0,0.0,0.0,0.0,-0.00078551571447595
2017-05-31,0.0,,0.0031485790625764,-0.0037689594503322,0.0,0.0,0.000582962255436,-6.236355386633329e-06
2017-06-01,0.0,,6.252383721294663e-05,0.0003096882192927,-8.012228533726962e-05,0.0,0.0003809455516763,0.00011217255380744616
2017-06-02,0.0,,0.0,0.0,-9.053503081313252e-05,0.0,0.0,-1.5089171802188753e-05
2017-06-05,0.0,,0.0,0.0,0.0015694159545494,0.0,0.0,0.00026156932575823334
2017-06-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,0.0,,0.0,-0.0011630631233683,0.0,0.0,0.0,-0.00019384385389471665
2017-06-08,0.0,,0.0,0.0003937238739077,0.0,0.0,0.0,6.562064565128333e-05
2017-06-09,0.0010593220338983,,0.0,0.0,0.0,0.0,0.0,0.00017655367231638334
2017-06-12,0.0005678152019614,,0.0,0.0,0.0,-0.0024744866592892,0.0,-0.0003177785762213
2017-06-13,0.0,,0.0,0.0052922458549655,0.0,0.0003235597738162,0.0,0.00093596760479695
2017-06-14,0.0,,0.0,0.0006663779029087,0.0,0.0,0.0,0.00011106298381811666
2017-06-15,0.0,,0.0,0.0,0.0,0.0,0.0061644878905444,0.0010274146484240668
2017-06-16,0.0,,0.0,0.0,0.0,0.0,-0.0014960594861748,-0.0002493432476958
2017-06-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22,0.0,,0.0,0.003446209169913,0.0,0.0,0.0,0.0005743681949855
2017-06-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,0.0,,0.0,0.0,0.0,0.0,-0.0040043878815985,-0.0006673979802664167
2017-06-27,0.0,,0.0,0.0,0.0,0.0,-0.000102974623471,-1.7162437245166668e-05
2017-06-28,0.0,,0.0,-0.0027043618203839,0.0,0.0,0.0,-0.00045072697006398333
2017-06-29,0.0,,0.0,-0.0020961570454167,0.0,0.0,0.0,-0.00034935950756945
2017-06-30,0.0,,0.0,5.001333688992027e-05,0.0,0.0,0.0,8.335556148320045e-06
2017-07-03,0.0,,0.0,0.0,0.0016625535783867,0.0,0.0,0.00027709226306445
2017-07-04,0.0,,0.0,0.0,0.001224098135325,0.0,0.0,0.0002040163558875
2017-07-05,0.0,,0.0,0.0,0.0,0.0017327952683137,0.0,0.00028879921138561665
2017-07-06,0.0,,0.0,0.0016003467417939,0.0,-0.0005842872848323,0.0,0.00016934324282693336
2017-07-07,0.0,,0.0012378945788971,0.0003328728592113,0.0,0.0,0.0,0.0002617945730180667
2017-07-10,0.0,,0.0039401300055574,0.0,0.0,0.0,0.0009000013432856,0.0008066885581404999
2017-07-11,0.0,,-0.0005908768612621,0.0,0.0,0.0,0.0001878908801344,-6.716433018795e-05
2017-07-12,0.0,,0.0,-0.0031612398715538,0.0,0.0,0.0,-0.0005268733119256334
2017-07-13,0.0,,0.0,-0.0002086358553236,0.0,0.0,0.0,-3.477264255393333e-05
2017-07-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17,0.0,,0.0,0.0,0.0,0.0,-0.0002683651196908,-4.472751994846666e-05
2017-07-18,0.0,,0.0,0.0,0.0,-0.000238467041547,-0.0189695592261851,-0.003201337711288683
2017-07-19,0.0,,0.0,0.0,0.0,-0.0007309604050289,-0.0019153942975975,-0.00044105911710439995
2017-07-20,0.0,,0.0,0.0,0.0,0.0,-0.0063055159556969,-0.0010509193259494833
2017-07-21,0.0,,0.0,-0.0011018271967679,0.0,0.0,-0.0001287498390627,-0.00020509617263843335
2017-07-24,0.0,,0.0,0.0002757606397647,0.0,0.0,0.0054633751517603,0.0009565226319208334
2017-07-25,0.0,,0.0,0.0,0.0,0.0,-5.488574617174002e-05,-9.14762436195667e-06
2017-07-26,0.0,,0.0,0.0,0.0,0.0,-0.0024425497658079,-0.00040709162763465003
2017-07-27,0.0,,0.0,0.0008855324054735,0.0,0.0,0.0022100967490485,0.0005159381924203333
2017-07-28,0.0,,0.0,0.0006009615384614,0.0,0.0,0.0001006533316252,0.00011693581168110001
2017-07-31,0.0,,0.0,1.6683350016588605e-05,0.0,0.0,0.0,2.780558336098101e-06
2017-08-01,0.0,,-0.0016305396339376,0.0,0.0,0.0,0.0009606851057211,-0.00011164242136941665
2017-08-02,0.0,,0.0024560375511935,0.0,0.0,0.0,-0.0026050712052796,-2.4838942347683364e-05
2017-08-03,0.0,,0.0,0.0,0.0,0.0,0.0008064737850197,0.00013441229750328333
2017-08-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,0.0,,0.0,0.0040289618124489,0.0,0.0,0.0,0.00067149363540815
2017-08-08,0.0,,0.0,-0.000564948282308,0.0,0.0,0.0,-9.415804705133333e-05
2017-08-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-10,0.0,,0.0,0.0,0.0,0.0,-0.0018085252506753,-0.00030142087511255
2017-08-11,-0.0034307529599917,,0.0,-0.0001163786295584,0.0,0.0,0.0009861706763296,-0.0004268268188700834
2017-08-14,0.0019154112957497,,0.0,0.0015130982765645,0.0010775471297357,0.0,0.0,0.0007510094503416501
2017-08-15,-0.000361682339568,,0.0,0.0007139003029925,-0.0036949063077329,0.0,0.0,-0.0005571147240513999
2017-08-16,0.0001809066005065,,0.0,0.0,-0.0002077652252954,0.0,0.0010264399945012,0.00016659689495205002
2017-08-17,0.00012919562802,,0.0,0.0,0.0,0.0,0.000682065789594,0.000135210236269
2017-08-18,0.0004262904975973,,0.0,0.0,0.0,0.0,0.0,7.104841626621667e-05
2017-08-21,0.0012654141648911,,0.0,-0.0025051637895994,0.0,0.0,0.0,-0.00020662493745138334
2017-08-22,-0.0001418567762402,,0.0,0.0004906485708819,0.0,0.0,0.0,5.813196577361666e-05
2017-08-23,0.0001418769024403,,0.0,-0.0038401436313462,-0.0002597605008182,0.0,0.0,-0.0006596712049540167
2017-08-24,0.0,,0.0,0.0,-0.0003793488710474,0.0,0.0,-6.322481184123333e-05
2017-08-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,0.0,,0.0,0.0015853678887907,0.0,0.0,-0.0028361916350644,-0.00020847062437895
2017-08-29,9.02724939710886e-05,,0.0,0.0009163917491419,0.0,0.0,0.0013624915704435,0.0003948593022594147
2017-08-30,9.026434558356831e-05,,0.0,0.0,0.0,0.0,-0.0001007879787429,-1.7539388598886135e-06
2017-08-31,0.0,,0.0,0.0,0.0031607074162256,0.0,0.0,0.0005267845693709333
2017-09-01,0.0,,0.0,0.0,-0.0004601751567601,-0.0020789860707933,0.0,-0.00042319353792556665
2017-09-04,0.0,,0.0,0.0,0.0,0.0002777756344471,-0.003326338553455,-0.00050809381983465
2017-09-05,0.0,,-0.0041600596959239,0.0,0.0,0.0,-8.274644649985952e-05,-0.0007071343570706265
2017-09-06,0.0,,0.0004058796348331,0.0001165248947114,0.0,0.0,0.0003769872284082,0.00014989862632545
2017-09-07,0.0,,0.0,-0.0004660452729693,0.0,0.0,0.0,-7.767421216155e-05
2017-09-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,0.0,,0.0,-0.0028641843735429,0.0,0.0,-0.0037960256622364,-0.0011100350059632166
2017-09-13,0.0,,0.0,0.0008183032732131,0.0,0.0,0.0038935277021727,0.0007853051625643
2017-09-14,0.0,,0.0,0.0,0.0,0.0,0.0071870375986839,0.0011978395997806499
2017-09-15,0.0,,0.0,0.0,0.0,0.0,0.0023360008760002,0.0003893334793333666
2017-09-18,-0.0003868122800004,,0.0,0.0,0.0,0.0,-0.0003004233237744,-0.00011453926729579999
2017-09-19,0.0006449366027319,,0.0,0.0,0.0,0.0,0.0,0.00010748943378865001
2017-09-20,0.0,,0.0,0.0,-0.0005163800308168,0.0,0.0,-8.606333846946668e-05
2017-09-21,0.0,,0.0,0.0,-0.0007739327819666,0.0,0.0,-0.00012898879699443333
2017-09-22,0.0,,0.0,0.0031704183283551,0.0,0.0,-0.0071485812115251,-0.0006630271471949998
2017-09-25,0.0,,0.0,0.0,0.0,0.0,0.0010318544947582,0.00017197574912636664
2017-09-26,0.0,,0.0006803527847651,0.0,0.0,0.0,0.0,0.00011339213079418333
2017-09-27,0.0,,0.003380738522954,0.0,0.0,0.0,0.0,0.0005634564204923333
2017-09-28,0.0,,3.108254280070888e-05,0.0,0.0,0.0,0.0024051786933236,0.00040604353935405147
2017-09-29,0.0,,0.0,0.0,-0.0009987935570547,0.0,0.0004113270324126,-9.791108744035001e-05
2017-10-09,0.0,,0.0,-0.0031603985428899,0.0004572853876532,0.0,0.0,-0.0004505188592061167
2017-10-10,0.0,,0.0,8.34320612725925e-05,0.0,0.0,0.0,1.3905343545432084e-05
2017-10-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-12,0.0,,0.0,0.0,0.0,-0.0032860988760924,0.0,-0.0005476831460154
2017-10-13,0.0009990074377714,,0.0,0.0,0.0,0.0001547855832708,0.0,0.00019229883684036665
2017-10-16,0.0004442756054059,,0.0,0.0,0.0,0.0,0.0,7.404593423431667e-05
2017-10-17,0.0,,0.0,0.0,0.0057342308651209,0.0,0.005573473918883,0.00188461746400065
2017-10-18,0.0,,0.0,0.0,0.0009244339778549,0.0,0.0002998446259665,0.00020404643397023336
2017-10-19,0.0,,0.0,0.0003086728734942,0.0,0.0,0.0,5.14454789157e-05
2017-10-20,0.0,,-0.0020265188012457,0.0002501980734748,0.0,0.0,0.0,-0.00029605345462848336
2017-10-23,0.0,,-0.0020804654262773,0.0,0.0,0.0,0.0054500862930328,0.0005616034777925833
2017-10-24,0.0,,-0.0006054666774859,0.0,0.0,0.0,-0.0037040383051766,-0.0007182508304437499
2017-10-25,0.0,,0.0,0.0,0.0038377594666969,0.0,-0.0004533913674283,0.0005640613498780999
2017-10-26,0.0,,0.0,0.0,-0.000218961444282,0.0,0.0,-3.6493574046999996e-05
2017-10-27,0.0,,0.0,0.0,0.0,0.0,0.0086092715231789,0.0014348785871964832
2017-10-30,0.0,,0.0,0.0,0.0,0.0,0.0020012772196187,0.0003335462032697833
2017-10-31,0.0,,0.0,0.0010839204569141,0.0,0.0,0.0,0.00018065340948568334
2017-11-01,0.0,,-0.0029229904440697,0.0006329904634989,0.0,0.0,0.0,-0.00038166666342846664
2017-11-02,0.0,,-0.0006765136994023,0.0,0.0,0.0,0.0,-0.00011275228323371667
2017-11-03,0.0002831803730258,,0.0,0.0,0.0,0.0,0.0,4.719672883763333e-05
2017-11-06,-0.0002187592490123,,0.0,0.0,0.0,0.0,-0.0021274399357279,-0.0003910331974567001
2017-11-07,0.0,,0.0,0.0,0.0,0.0,0.0002698703273076,4.49783878846e-05
2017-11-08,0.0,,0.0,-0.0010820619105883,0.0,0.0,0.0,-0.00018034365176471665
2017-11-09,0.0,,0.0,-0.0005999450050412,0.0,0.0,0.0,-9.999083417353335e-05
2017-11-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-13,0.0,,0.0,0.0,-0.0031257679466891,0.0,0.0,-0.0005209613244481834
2017-11-14,0.0,,0.0,0.0,0.000361003010765,0.0,0.0,6.016716846083333e-05
2017-11-15,0.0,,0.0,0.0,0.0,0.0,0.001277041580294,0.00021284026338233333
2017-11-16,0.0,,0.0,0.0,0.0,0.0,-0.0009700322895007,-0.00016167204825011668
2017-11-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-20,0.0,,0.0,0.0017508900357681,0.0,0.0,0.0,0.00029181500596135
2017-11-21,0.0,,0.0,0.0012318038435608,0.0,0.0,0.0,0.00020530064059346668
2017-11-22,0.0,,0.0013915528978147,0.0,0.0,0.0,0.0,0.00023192548296911667
2017-11-23,0.0,,0.0029920628959163,0.0,0.0,0.0,0.0,0.0004986771493193834
2017-11-24,0.0,,-0.0003744523634184,0.0,0.0,0.0,0.0,-6.24087272364e-05
2017-11-27,0.0,,0.0,0.0,0.0045366858066691,0.0,-0.0037580296416835,0.00012977602749759997
2017-11-28,0.0,,0.0,0.0,-0.0013815457916739,0.0,-0.0009565880489664,-0.00038968897344005
2017-11-29,0.0,,0.0,0.0,-0.0068967289359406,0.0,0.0,-0.0011494548226567666
2017-11-30,0.0,,0.0,0.0,0.0003518885548248,0.0,-0.0012872105469967,-0.00015588699869531665
2017-12-01,0.0,,0.0,0.0,0.0,-0.0008202366305298,0.0023154429189051,0.00024920104806255
2017-12-04,-0.0002252426184776,,0.0,0.0,0.0,-0.0016185866408519,0.0006406901405908,-0.00020052318645644998
2017-12-05,5.793257935149399e-05,,0.0,0.0,0.0,0.0018849483384528,0.0,0.0003238134863007157
2017-12-06,0.0,,0.0,0.0080966275135705,0.0,0.0005264828622086,0.0,0.00143718506262985
2017-12-07,0.0,,0.0,0.0064318757163708,0.0,0.0090383588568951,0.0,0.0025783724288776498
2017-12-08,0.0,,0.0,-0.004743918525862,0.0,0.0018022163426512,0.0,-0.0004902836972018001
2017-12-11,0.0,,0.0,-0.0014159641728135,0.0,-0.0023348388578428,0.0,-0.0006251338384427167
2017-12-12,0.0,,0.0,0.0022506183017312,0.0,-0.0121695760598503,0.0,-0.0016531596263531833
2017-12-13,0.0,,0.0,4.112755299279236e-05,0.0,-0.0005592710833547,0.0,-8.635725506031793e-05
2017-12-14,0.0,,0.0013048309962915,-0.0032407178930398,0.0,-0.0012357480939167,0.0,-0.0005286058317775
2017-12-15,0.0,,0.0002494029915889,1.6503828888403405e-05,0.0,0.0002178852678431,0.0004599193788383,0.00015728524452645058
2017-12-18,0.0,,0.0,0.0033337184163186,0.0,-0.0032364473766104,0.0009825130701279,0.00017996401830601668
2017-12-19,0.0,,0.0,-0.0012007566411711,0.0,0.0004136746799874,0.0,-0.00013118032686395
2017-12-20,0.0,,0.0,0.0004775863772603,0.0,0.0003900977584982,0.0,0.00014461402262641666
2017-12-21,0.0,,0.0,0.0020081973959276,0.0,0.0,0.0,0.0003346995659879333
2017-12-22,0.0,,0.0,0.0029241207103314,0.0,0.0,0.0,0.0004873534517219
2017-12-25,0.0,,0.0,-0.0002293164731126,0.0,0.0,0.0097074264513863,0.00157968499637895
2017-12-26,0.0,,0.0,-0.0002457525763062,0.0,0.0,0.0005172705949503,4.525300310735e-05
2017-12-27,0.0,,0.0,-0.0013929402510569,0.0,0.0,0.0,-0.00023215670850948333
2017-12-28,0.0,,0.0,-0.0020512988824523,0.0,0.0,0.0020501849623388,-1.8565335225003617e-07
2017-12-29,0.0,,0.0,0.0031243833453924,0.0,0.0,0.0004269892807899,0.00059189543769705
2018-01-02,0.0,,0.0,-8.196452575326418e-05,0.0,0.0,0.0,-1.3660754292210697e-05
2018-01-03,0.0,,0.0,-0.0001639424889748,0.0,0.0,0.0,-2.7323748162466668e-05
2018-01-04,0.0,,0.0,-0.0002459540557824,0.0,0.0,-0.0003734561589144,-0.00010323503578279999
2018-01-05,0.0006500946177314,,0.0,0.0011480679656235,0.0,0.0,0.0005603935207834,0.00039309268402305
2018-01-08,0.0001801071637623,,0.0,-0.0001638216310081,0.0,0.0,0.0,2.714255459033332e-06
2018-01-09,0.0,,0.0029172874213796,0.0002457727093982,0.0,0.0,0.0,0.0005271766884629666
2018-01-10,0.0,,-9.323082086631906e-05,0.0009828492800629,0.0,0.0,0.0,0.00014826974319943017
2018-01-11,0.0,,0.0,-0.0004091184316036,0.0,0.0,0.0,-6.818640526726667e-05
2018-01-12,0.0,,0.0,-0.000409285878,0.0,0.0,0.0,-6.8214313e-05
2018-01-15,0.0,,0.0,0.0004913441538234,0.0,0.0,0.0,8.18906923039e-05
2018-01-16,0.0,,0.0,0.0002455514266537,0.0,-0.0056542118028747,0.0,-0.0009014433960368332
2018-01-17,0.0,,0.0,0.0013092861117476,-0.0003600415910113,-0.0004392225760404,0.0,8.500365744931668e-05
2018-01-18,0.0,,0.0,0.0011441273577195,-0.0002918629237833,7.846706737257847e-06,0.0,0.00014335185677890965
2018-01-19,0.0,,0.0,0.0004081499379611,0.0,0.0,0.0,6.802498966018334e-05
2018-01-22,0.0,,0.0,0.0021215137816799,0.0,0.0,0.0,0.0003535856302799833
2018-01-23,0.0,,0.0013302170615878,-0.0016284788379175,0.0,0.0,0.0,-4.971029605494999e-05
2018-01-24,0.0,,0.0001862312992737,-0.0008971243088065,0.0,0.0,0.0,-0.00011848216825546667
2018-01-25,0.0,,0.0,-0.0004081499379612,0.0,0.0,0.0,-6.802498966019999e-05
2018-01-26,0.0,,0.0,-0.000816633184706,0.0,0.0,0.0,-0.00013610553078433334
2018-01-29,0.0,,0.0,-0.0001634601239027,0.0,0.0,0.0,-2.7243353983783332e-05
2018-01-30,0.0,,0.0,8.174342374145382e-05,0.0,0.0,0.0,1.362390395690897e-05
2018-01-31,0.0,,0.0,-8.173674230038674e-05,0.0,0.0,0.0,-1.362279038339779e-05
2018-02-01,0.0,,0.0,-0.0017983553223143,0.0,0.0,0.0,-0.00029972588705238335
2018-02-02,0.0,,0.0,-0.0025386114614213,0.0,0.0,0.0,-0.00042310191023688337
2018-02-05,0.0,,0.005554865938431,0.000903090210502,0.0,0.0,0.0,0.0010763260248221667
2018-02-06,0.0,,-0.0007159830879857,-0.0004921502042423,0.0,0.0,0.0,-0.00020135554870466665
2018-02-07,0.0,,0.0,-0.0006565233804388,0.0,0.0,0.0,-0.00010942056340646667
2018-02-08,0.0,,0.0,-0.0018066253880139,0.0,0.0,0.0,-0.00030110423133564997
2018-02-09,0.0,,0.0,0.002797110749132,0.0,0.0,0.0,0.00046618512485533336
2018-02-12,0.0,,0.0,0.0006563079396852,-0.0001967026425446,0.0,0.0,7.660088285676666e-05
2018-02-13,0.0,,0.0,-0.0007378621673471,5.177403739065056e-06,0.0,1.7780306532433343e-05,-0.00011915074284593359
2018-02-14,0.0,,0.0,0.0011486331265793,0.0,0.0,-0.0009690094767348,2.9937274974083333e-05
2018-02-22,0.0,,0.0,0.0013931685570052,0.0,0.0,0.0060332630342507,0.00123773859854265
2018-02-23,0.0,,0.0,-0.0071034584349477,0.0,0.0,-0.0071646543717659,-0.0023780188011189333
2018-02-26,0.0,,0.0,-0.0038408914824522,0.0,0.0001883194840046,-0.0070292663370306,-0.0017803063892463666
2018-02-27,0.0,,0.0,-0.0001075624689723,0.0,0.0014905818760935,-0.0006729112833764,0.00011835135395746664
2018-02-28,0.0,,0.0,0.0009433415806763,0.0,-0.0012690255920161,0.0012838814519531,0.00015969957343554998
2018-03-01,0.0,,0.0,-0.0008184456147022,0.0,-0.0004235460214125,-0.0010491015386822,-0.00038184886246615005
2018-03-02,0.0,,0.0,0.0013072760669192,0.0,0.0,0.000619350669168,0.0003211044560145334
2018-03-05,0.0,,0.0,0.0037266567509501,0.0,0.0,0.0056693817503319,0.0015660064168803334
2018-03-06,0.0,,0.0,-0.0011113763779009,0.0,0.0,-0.0010614764334392,-0.00036214213522335
2018-03-07,0.0,,0.0,0.0041372717083141,0.0,0.0,0.007000687567529,0.0018563265459738498
2018-03-08,0.0,,0.0013588718892643,0.0063280749848158,0.0,0.0,0.0082111853014463,0.0026496886959210667
2018-03-09,0.0,,-0.0035776189095664,0.0049751649552642,0.0025451985006317,0.0,0.0071768441235191,0.0018532647783081
2018-03-12,0.0,,0.0044571280000496,0.0004382441019648,-0.0008056203379886,0.0,-7.859232414964001e-05,0.0006685265733126935
2018-03-13,0.0,,-0.000739558360399,0.0008923284093029,0.0,0.0,0.0012226433549333,0.0002292355673062
2018-03-14,0.0005723803950068,,0.0,-0.0021477837303356,0.0,0.0,-0.0032971058737331,-0.0008120848681769833
2018-03-15,-7.713073659854075e-05,,0.0,-0.0012345879562696,0.0,0.0,-0.0014877305982426,-0.00046657488185179014
2018-03-16,0.0,,0.0,0.0020737439617455,0.0,0.0,0.0017265859173691,0.0006333883131857666
2018-03-19,0.0,,0.0,0.0049829168729356,0.0,0.0,0.0066319611531562,0.0019358130043486334
2018-03-20,0.0,,0.0,0.0001857310130415,0.0035227791916214,0.0,0.0001129914039617,0.0006369169347707666
2018-03-21,0.0,,0.0,0.0006216796654232,-0.0003296162237105,0.0,0.0028505379521317,0.0005237668989740667
2018-03-22,0.0,,0.0,0.0001290999314156,0.0,0.0,-0.0001126575038563,2.7404045932166677e-06
2018-03-23,0.0,,0.0,0.0150624036917814,0.0,0.0,0.0008493599466117,0.00265196060639885
2018-03-26,0.0,,0.0,-7.15318952773103e-05,0.0,0.0,-0.0020739701590765,-0.00035758367572563503
2018-03-27,0.0,,0.0,0.0008028042508883,0.0,0.0,0.0037747473739473,0.0007629252708059334
2018-03-28,0.0,,0.0,-0.0008101024541339,0.0,0.0,-0.0165853321172773,-0.0028992390952352
2018-03-29,0.0,,0.0,0.0011604985374538,0.0,0.0,0.0056041000035162,0.0011274330901616667
2018-03-30,0.0,,0.0,-0.0009527287739968,0.0,0.0,0.0077583079458185,0.0011342631953036167
2018-04-02,0.0,,0.0,-0.0023999872848355,0.0,0.0,-0.0054562330305948,-0.0013093700525717167
2018-04-03,0.0,,0.0,0.002134913806838,0.0,0.0,0.003414680947563,0.0009249324590668333
