date,close,portfolio_value,daily_return,position,beta,g_pos,g_neg,holding_days,target_days,cash
2017-02-08,-253.0,100000.0,0.0,0,1.0,0.0,0.0,0,0,100000.0
2017-02-09,-233.0,100000.0,0.0,0,1.0,0.0,108.94472262611087,0,0,100000.0
2017-02-10,-423.4000000000001,100000.0,0.0,0,1.1,0.0,151.2604309775873,0,0,100000.0
2017-02-13,-426.60000000000014,100000.0,0.0,0,1.1,0.0,294.103645245527,0,0,100000.0
2017-02-14,-424.7000000000003,100000.0,0.0,0,1.1,0.0,372.0893559650336,0,0,100000.0
2017-02-15,-61.600000000000136,100000.0,0.0,0,0.9,0.0,397.3853534586893,0,0,100000.0
2017-02-16,-58.799999999999955,100000.0,0.0,0,0.9,80.02637213579365,59.26886845162582,0,0,100000.0
2017-02-17,129.19999999999982,100000.0,0.0,0,0.8,158.6355286867107,0.0,0,0,100000.0
2017-02-20,124.59999999999991,100000.0,0.0,0,0.8,323.40646145535374,0.0,0,0,100000.0
2017-02-21,118.79999999999995,100000.0,0.0,0,0.8,405.78157223936836,0.0,0,0,100000.0
2017-02-22,112.39999999999986,100000.0,0.0,0,0.8,412.94213908958864,0.0,0,0,100000.0
2017-02-23,286.20000000000005,100000.0,0.0,0,0.7,371.9167957867778,0.0,0,0,100000.0
2017-02-24,460.0,100000.0,0.0,0,0.6,468.46906372197583,0.0,0,0,100000.0
2017-02-27,838.4,100000.0,0.0,0,0.4,630.5184868066922,0.0,0,0,100000.0
2017-02-28,1027.3000000000002,100000.0,0.0,0,0.3,955.7608821219061,0.0,0,0,100000.0
2017-03-01,1027.9,100000.0,0.0,0,0.3,1260.508800769085,0.0,0,0,100000.0
2017-03-02,1032.3000000000002,100000.0,0.0,0,0.3,1409.7205408230643,0.0,0,0,100000.0
2017-03-03,1050.0,100000.0,0.0,0,0.3,1445.868231273516,0.0,0,0,100000.0
2017-03-06,1068.1,100000.0,0.0,0,0.3,1425.6535999378675,0.0,0,0,100000.0
2017-03-07,873.5999999999999,100000.0,0.0,0,0.4,1388.0437720391387,0.0,0,0,100000.0
2017-03-08,864.4,100057.57438444,0.0005757438444000673,-10,0.4,0.0,0.0,0,1,75951.40238444
2017-03-09,848.5999999999999,100027.28160504,-0.0003027534855443159,0,0.4,0.0,59.335723875350396,1,0,100027.28160504
2017-03-10,913.4,100027.28160504,0.0,0,0.4,0.0,98.25795603361749,1,0,100027.28160504
2017-03-13,913.8,100027.28160504,0.0,0,0.4,0.0,57.96890668323066,1,0,100027.28160504
2017-03-14,896.0,100027.28160504,0.0,0,0.4,0.0,5.705020940606133,1,0,100027.28160504
2017-03-15,1281.0,100027.28160504,0.0,0,0.2,0.0,0.0,1,0,100027.28160504
2017-03-16,1469.0,100027.28160504,0.0,0,0.1,218.0992183998935,0.0,1,0,100027.28160504
2017-03-17,2591.5,100027.28160504,0.0,0,-0.5,464.2614306694635,0.0,1,0,100027.28160504
2017-03-20,3002.5,100027.28160504,0.0,0,-0.7,1280.9680551015822,0.0,1,0,100027.28160504
2017-03-21,3016.0,100027.28160504,0.0,0,-0.7,2009.2815242411007,0.0,1,0,100027.28160504
2017-03-22,3047.7,100027.28160504,0.0,0,-0.7,2378.8984764114994,0.0,1,0,100027.28160504
2017-03-23,2531.8,100027.28160504,0.0,0,-0.4,2491.3300850608703,0.0,1,0,100027.28160504
2017-03-24,1493.4,100027.28160504,0.0,0,0.1,2007.0214071288397,0.0,1,0,100027.28160504
2017-03-27,1279.6,100027.28160504,0.0,0,0.2,495.2191048528781,401.9405548668957,1,0,100027.28160504
2017-03-28,1292.8,100027.28160504,0.0,0,0.2,0.0,953.2064360244102,1,0,100027.28160504
2017-03-29,1262.8,100027.28160504,0.0,0,0.2,0.0,1220.9972698236802,1,0,100027.28160504
2017-03-30,1261.8,100027.28160504,0.0,0,0.2,0.0,1275.5500794890534,1,0,100027.28160504
2017-03-31,1466.4,100027.28160504,0.0,0,0.1,0.0,1162.0598529928277,1,0,100027.28160504
2017-04-05,1475.0,100027.28160504,0.0,0,0.1,0.0,840.3788246464767,1,0,100027.28160504
2017-04-06,1484.4,100027.28160504,0.0,0,0.1,25.44000668859033,639.1902599064961,1,0,100027.28160504
2017-04-07,1466.2,100027.28160504,0.0,0,0.1,62.97380982530757,428.7240630432128,1,0,100027.28160504
2017-04-10,1472.8,100027.28160504,0.0,0,0.1,55.84141310837359,263.3059520405642,1,0,100027.28160504
2017-04-11,1434.7,100027.28160504,0.0,0,0.1,33.49140202217448,120.89879809722215,1,0,100027.28160504
2017-04-12,1428.2,100027.28160504,0.0,0,0.1,0.0,60.37551082675893,1,0,100027.28160504
2017-04-13,1436.1,100027.28160504,0.0,0,0.1,0.0,76.28465838591113,1,0,100027.28160504
2017-04-14,1236.2,100027.28160504,0.0,0,0.2,0.0,78.56126366899264,1,0,100027.28160504
2017-04-17,428.20000000000005,100027.28160504,0.0,0,0.6,0.0,197.02217357725732,1,0,100027.28160504
2017-04-18,429.79999999999995,100027.28160504,0.0,0,0.6,0.0,736.1180908337755,1,0,100027.28160504
2017-04-19,420.20000000000005,100027.28160504,0.0,0,0.6,0.0,1045.424589686841,1,0,100027.28160504
2017-04-20,219.0,100027.28160504,0.0,0,0.7,0.0,1185.2465768486325,1,0,100027.28160504
2017-04-21,21.0,100027.28160504,0.0,0,0.8,0.0,1334.2860073123256,1,0,100027.28160504
2017-04-24,234.30000000000018,100027.28160504,0.0,0,0.7,0.0,1489.2372886832359,1,0,100027.28160504
2017-04-25,241.20000000000005,100027.28160504,0.0,0,0.7,0.0,1372.039680683511,1,0,100027.28160504
2017-04-26,250.4000000000001,100041.13258255999,0.00013847199781635844,10,0.7,0.0,0.0,0,1,69769.46538256
2017-04-27,253.10000000000014,100069.05481206001,0.0002791074908810032,0,0.7,0.0,0.0,1,0,100069.05481206001
2017-04-28,649.0,100069.05481206001,0.0,0,0.5,0.0,0.0,1,0,100069.05481206001
2017-05-02,863.4,100069.05481206001,0.0,0,0.4,232.13928131246305,0.0,1,0,100069.05481206001
2017-05-03,1247.2,100069.05481206001,0.0,0,0.2,504.4873333207712,0.0,1,0,100069.05481206001
2017-05-04,1444.1,100069.05481206001,0.0,0,0.1,896.7246127211854,0.0,1,0,100069.05481206001
2017-05-05,1443.1,100069.05481206001,0.0,0,0.1,1234.6529138246865,0.0,1,0,100069.05481206001
2017-05-08,1444.5,100069.05481206001,0.0,0,0.1,1384.3263301800164,0.0,1,0,100069.05481206001
2017-05-09,1433.2,100069.05481206001,0.0,0,0.1,1402.2633819899925,0.0,1,0,100069.05481206001
2017-05-10,1431.3,100069.05481206001,0.0,0,0.1,1354.4142531408052,0.0,1,0,100069.05481206001
2017-05-11,1448.0,100069.05481206001,0.0,0,0.1,1281.9982906441896,0.0,1,0,100069.05481206001
