date,close,portfolio_value,daily_return,position,beta,g_pos,g_neg,holding_days,target_days,cash
2017-03-10,1807.5999999999995,100000.0,0.0,0,0.8,0.0,0.0,0,0,100000.0
2017-03-13,1439.1999999999998,100000.0,0.0,0,0.9,0.0,104.14938941791155,0,0,100000.0
2017-03-14,1976.3999999999996,100000.0,0.0,0,0.8,0.0,522.8606935850798,0,0,100000.0
2017-03-15,1938.3999999999996,100000.0,0.0,0,0.8,61.127070582728734,405.9306213106661,0,0,100000.0
2017-03-16,1864.8000000000002,100000.0,0.0,0,0.8,85.3131659250273,326.1167166529651,0,0,100000.0
2017-03-17,1884.3999999999996,100000.0,0.0,0,0.8,40.43817722184683,315.5274422354975,0,0,100000.0
2017-03-20,1882.3999999999996,100000.0,0.0,0,0.8,18.804190439426506,282.0077411673626,0,0,100000.0
2017-03-21,1997.1999999999998,100000.0,0.0,0,0.8,0.0,246.39401267571773,0,0,100000.0
2017-03-22,1969.1999999999998,100000.0,0.0,0,0.8,93.2557329881885,97.76403137819165,0,0,100000.0
2017-03-23,1970.0,100000.0,0.0,0,0.8,160.00315627304673,0.0,0,0,100000.0
2017-03-24,1949.1999999999998,100000.0,0.0,0,0.8,226.34948207006545,0.0,0,0,100000.0
2017-03-27,1883.5999999999995,100000.0,0.0,0,0.8,271.0747558014906,0.0,0,0,100000.0
2017-03-28,1867.1999999999998,100000.0,0.0,0,0.8,250.31568108804106,0.0,0,0,100000.0
2017-03-29,1852.3999999999996,100000.0,0.0,0,0.8,214.09596590626583,0.0,0,0,100000.0
2017-03-30,1842.0,100000.0,0.0,0,0.8,161.59071465886376,0.0,0,0,100000.0
2017-03-31,1238.8000000000002,100000.0,0.0,0,0.9,96.43494229563784,10.329941922488569,0,0,100000.0
2017-04-05,1183.5999999999995,100000.0,0.0,0,0.9,0.0,599.4151751702552,0,0,100000.0
2017-04-06,1159.5999999999995,100000.0,0.0,0,0.9,0.0,1173.0021583267078,0,0,100000.0
2017-04-07,596.0,100000.0,0.0,0,1.0,0.0,1705.1266845271546,0,0,100000.0
2017-04-10,742.0,100000.0,0.0,0,1.0,0.0,2685.045600508127,0,0,100000.0
2017-04-11,770.0,100000.0,0.0,0,1.0,0.0,3425.638008052297,0,0,100000.0
2017-04-12,726.0,100000.0,0.0,0,1.0,0.0,4051.555263511991,0,0,100000.0
2017-04-13,710.0,100504.5826882,0.0050458268819999486,10,1.0,0.0,0.0,0,1,40944.582688200004
2017-04-14,728.0,100328.93603600001,-0.001747648191773532,0,1.0,0.0,500.8056158250423,1,0,100328.93603600001
2017-04-17,724.0,100328.93603600001,0.0,0,1.0,0.0,897.4507599608378,1,0,100328.93603600001
2017-04-18,726.0,100328.93603600001,0.0,0,1.0,0.0,1215.921679069881,1,0,100328.93603600001
2017-04-19,668.0,100328.93603600001,0.0,0,1.0,0.0,1457.0058112693603,1,0,100328.93603600001
2017-04-20,670.0,100328.93603600001,0.0,0,1.0,0.0,1680.6673749897382,1,0,100328.93603600001
2017-04-21,139.59999999999945,100328.93603600001,0.0,0,1.1,0.0,1833.383881093309,1,0,100328.93603600001
2017-04-24,164.9999999999991,100813.99879620003,0.004834724451039385,10,1.1,0.0,0.0,0,1,42073.99879620002
2017-04-25,-270.0,100818.73608640002,4.6990400703883495e-05,0,1.2,0.0,471.11659943685254,1,0,100818.73608640002
2017-04-26,-813.0,100818.73608640002,0.0,0,1.3,0.0,1260.4512711977457,1,0,100818.73608640002
2017-04-27,-360.39999999999964,100818.73608640002,0.0,0,1.2,0.0,2426.568500540537,1,0,100818.73608640002
2017-04-28,-393.59999999999945,100818.73608640002,0.0,0,1.2,0.0,3063.0339238482898,1,0,100818.73608640002
2017-05-02,-401.1999999999998,100818.73608640002,0.0,0,1.2,0.0,3646.177319522688,1,0,100818.73608640002
2017-05-03,-394.8000000000002,100818.73608640002,0.0,0,1.2,0.0,4150.890516895987,1,0,100818.73608640002
2017-05-04,-919.8000000000002,100563.51080340003,-0.0025315263105586405,10,1.3,0.0,0.0,0,1,42083.51080340003
2017-05-05,-950.0,100448.47605940003,-0.0011439014318512797,0,1.3,0.0,818.6789698802609,1,0,100448.47605940003
2017-05-08,-1062.1999999999998,100448.47605940003,0.0,0,1.3,0.0,1544.7235236535048,1,0,100448.47605940003
2017-05-09,-520.0,100448.47605940003,0.0,0,1.2,0.0,2255.1783247542703,1,0,100448.47605940003
2017-05-10,18.599999999999454,100448.47605940003,0.0,0,1.1,0.0,2346.717460046396,1,0,100448.47605940003
2017-05-11,1041.3999999999996,100448.47605940003,0.0,0,0.9,284.2140260948429,1866.3314861412398,1,0,100448.47605940003
2017-05-12,1582.3999999999996,100448.47605940003,0.0,0,0.8,1551.5311161362247,376.50571903976464,1,0,100448.47605940003
2017-05-15,2700.8,100448.47605940003,0.0,0,0.6,3217.8511770599425,0.0,1,0,100448.47605940003
2017-05-16,3277.0,100448.47605940003,0.0,0,0.5,5754.476383552332,0.0,1,0,100448.47605940003
2017-05-17,3280.0,100448.47605940003,0.0,0,0.5,8551.161967001777,0.0,1,0,100448.47605940003
